Date,ShortVolume,ShortExemptVolume,TotalVolume
2015-09-29,24196900.0,77777.0,34246610.0
2015-09-30,25745843.0,46560.0,35828631.0
2015-10-01,21949828.0,67874.0,29625156.0
2015-10-02,27897798.0,58775.0,36291357.0
2015-10-05,16276005.0,47752.0,22599147.0
2015-10-06,15354070.0,36674.0,25322799.0
2015-10-07,15250444.0,8661.0,23300781.0
2015-10-08,19957492.0,35717.0,31201128.0
2015-10-09,17187270.0,9727.0,24786437.0
2015-10-12,9714073.0,4690.0,14833797.0
2015-10-13,9609685.0,49453.0,14979474.0
2015-10-14,11663014.0,63522.0,18884801.0
2015-10-15,19032413.0,23874.0,30260438.0
2015-10-16,12313283.0,80290.0,23819408.0
2015-10-19,7481855.0,30654.0,14389579.0
2015-10-20,13733298.0,17716.0,19013493.0
2015-10-21,14979808.0,34346.0,21911669.0
2015-10-22,33797971.0,56089.0,48532947.0
2015-10-23,22806996.0,20679.0,34752016.0
2015-10-26,11075134.0,16119.0,16355023.0
2015-10-27,10162634.0,46173.0,16065896.0
2015-10-28,16154380.0,54062.0,27826236.0
2015-10-29,15120894.0,28839.0,22590135.0
2015-10-30,17839768.0,17292.0,28257879.0
2015-11-02,10334192.0,38816.0,16352764.0
2015-11-03,17163212.0,27063.0,30627209.0
2015-11-04,12210219.0,25360.0,23265315.0
2015-11-05,11995660.0,32012.0,18147146.0
2015-11-06,10183031.0,42271.0,16059900.0
2015-11-09,15637965.0,9533.0,35488486.0
2015-11-10,8108952.0,22992.0,12436110.0
2015-11-11,7653620.0,29644.0,12245897.0
2015-11-12,16239641.0,102214.0,27861697.0
2015-11-13,23412071.0,68124.0,37925042.0
2015-11-16,14153347.0,7940.0,21412930.0
2015-11-17,13465613.0,5042.0,22398023.0
2015-11-18,14694961.0,8743.0,21710462.0
2015-11-19,14611258.0,7768.0,21559182.0
2015-11-20,16268820.0,11757.0,23509732.0
2015-11-23,9161059.0,13238.0,15480806.0
2015-11-24,10188734.0,11439.0,17333361.0
2015-11-25,5109658.0,19084.0,11136791.0
2015-11-27,8097412.0,6334.0,11584596.0
2015-11-30,13590010.0,13740.0,21312677.0
2015-12-01,11831994.0,17694.0,21837920.0
2015-12-02,13051462.0,21460.0,24905081.0
2015-12-03,21694984.0,4754.0,38172905.0
2015-12-04,32783123.0,6881.0,49385285.0
2015-12-07,15012143.0,13334.0,27203750.0
2015-12-08,9340365.0,3050.0,22344317.0
2015-12-09,17206588.0,18530.0,32798494.0
2015-12-10,15517367.0,14438.0,27582838.0
2015-12-11,39995243.0,52063.0,54847233.0
2015-12-14,18565453.0,12822.0,37200352.0
2015-12-15,24065933.0,21997.0,42561272.0
2015-12-16,28564241.0,15574.0,50878852.0
2015-12-17,18412008.0,49320.0,41457093.0
2015-12-18,36190465.0,23109.0,67569381.0
2015-12-21,12630783.0,11659.0,20167700.0
2015-12-22,16483809.0,19545.0,22916141.0
2015-12-23,18157510.0,10844.0,31392964.0
2015-12-24,7186741.0,32829.0,15140220.0
2015-12-28,12096831.0,64048.0,19948575.0
2015-12-29,15208479.0,15560.0,25832297.0
2015-12-30,10064235.0,10589.0,18038765.0
2015-12-31,12996031.0,18070.0,21764930.0
2016-01-04,37227119.0,23511.0,72088662.0
2016-01-05,11261792.0,16604.0,20329215.0
2016-01-06,14846242.0,17097.0,28749147.0
2016-01-07,25992736.0,29632.0,46136900.0
2016-01-08,22302709.0,23285.0,38941324.0
2016-01-11,19773268.0,23778.0,33838567.0
2016-01-12,23313307.0,47252.0,36490196.0
