Date,Short Volume,Total Volume
2015-09-09,3727014.0,5323512.0
2015-09-10,2763761.0,4483144.0
2015-09-11,2757169.0,3973264.0
2015-09-14,2731562.0,4047795.0
2015-09-15,1833268.0,3041891.0
2015-09-16,1416983.0,2257405.0
2015-09-17,2547894.0,3974778.0
2015-09-18,2677752.0,4191240.0
2015-09-21,2106635.0,3578182.0
2015-09-22,2679859.0,3756548.0
2015-09-23,2041917.0,2832355.0
2015-09-24,2497338.0,3863360.0
2015-09-25,2467606.0,4064788.0
2015-09-28,2659307.0,4516610.0
2015-09-29,3977070.0,5978036.0
2015-09-30,3451258.0,5285435.0
2015-10-01,2924751.0,4342084.0
2015-10-02,2810469.0,4522000.0
2015-10-05,2386458.0,3687518.0
2015-10-06,2442708.0,3832230.0
2015-10-07,1930314.0,3366970.0
2015-10-08,2447676.0,4907771.0
2015-10-09,1705439.0,3455461.0
2015-10-12,1180666.0,2043341.0
2015-10-13,1361837.0,2240622.0
2015-10-14,1708719.0,3388451.0
2015-10-15,1592553.0,2719686.0
2015-10-16,1540920.0,2655626.0
2015-10-19,1137063.0,2188235.0
2015-10-20,1575918.0,3321537.0
2015-10-21,1508156.0,3104755.0
2015-10-22,1982934.0,3526659.0
2015-10-23,2145024.0,3685165.0
2015-10-26,1862484.0,3686475.0
2015-10-27,2005025.0,3823018.0
2015-10-28,2846265.0,5271816.0
2015-10-29,1712146.0,3628008.0
2015-10-30,1709952.0,3585669.0
2015-11-02,1064966.0,1899255.0
2015-11-03,1242696.0,2456731.0
2015-11-04,1456966.0,2642892.0
2015-11-05,1428408.0,2865357.0
2015-11-06,1233103.0,2598371.0
2015-11-09,1266384.0,2432103.0
2015-11-10,1778882.0,4085997.0
2015-11-11,1536654.0,3430512.0
2015-11-12,892493.0,2242624.0
2015-11-13,1733131.0,3557671.0
2015-11-16,1235132.0,2663118.0
2015-11-17,1022087.0,1998900.0
2015-11-18,1408509.0,3418394.0
2015-11-19,1231339.0,2562002.0
2015-11-20,1098621.0,2119728.0
2015-11-23,1097479.0,1980199.0
2015-11-24,1452240.0,3010716.0
2015-11-25,766530.0,1457235.0
2015-11-27,521514.0,859197.0
2015-11-30,1148520.0,2480402.0
2015-12-01,1197321.0,2283598.0
2015-12-02,1190126.0,2236127.0
2015-12-03,1619263.0,3018488.0
2015-12-04,1957253.0,4415971.0
2015-12-07,1497059.0,2607949.0
2015-12-08,1648867.0,2687760.0
2015-12-09,2449494.0,3908887.0
2015-12-10,1063586.0,2219844.0
2015-12-11,2748244.0,4152976.0
2015-12-14,2737669.0,5467066.0
2015-12-15,1868014.0,4409003.0
2015-12-16,1942376.0,4456447.0
2015-12-17,1855604.0,3377758.0
2015-12-18,2908941.0,5327307.0
2015-12-21,1561828.0,2898961.0
2015-12-22,1269167.0,2296566.0
2015-12-23,1164608.0,2119551.0
2015-12-24,517334.0,880765.0
2015-12-28,1076742.0,1803912.0
2015-12-29,1270598.0,2456049.0
2015-12-30,811544.0,1623257.0
2015-12-31,1901879.0,2991839.0
2016-01-04,2773511.0,4499410.0
2016-01-05,2404180.0,3638806.0
2016-01-06,3026332.0,4809835.0
2016-01-07,3296114.0,5580306.0
2016-01-08,3499155.0,5832864.0
2016-01-11,2564201.0,3971304.0
2016-01-12,2206490.0,3717477.0
2016-01-13,3893155.0,5592757.0
2016-01-14,2776542.0,4714962.0
2016-01-15,4381843.0,6326281.0
2016-01-19,2899193.0,4322322.0
2016-01-20,4100089.0,6392950.0
2016-01-21,2570642.0,3907092.0
2016-01-22,3195679.0,5502836.0
2016-01-25,2215952.0,3234882.0
2016-01-26,2966156.0,4737225.0
2016-01-27,4969451.0,8120442.0
2016-01-28,2283860.0,3988625.0
2016-01-29,2629528.0,4899879.0
2016-02-01,1890592.0,2888500.0
2016-02-02,2248983.0,3221995.0
2016-02-03,2879615.0,4166087.0
2016-02-04,2540920.0,3830754.0
2016-02-05,2641316.0,3905758.0
2016-02-08,3274472.0,5125894.0
2016-02-09,2809416.0,4549206.0
2016-02-10,3110124.0,4302388.0
2016-02-11,3884208.0,5330523.0
2016-02-12,2577009.0,3758621.0
2016-02-16,2364383.0,4024884.0
2016-02-17,2207665.0,3640987.0
2016-02-18,1955480.0,3374802.0
2016-02-19,1741886.0,3043936.0
2016-02-22,1864597.0,3120354.0
2016-02-23,1445269.0,2558215.0
2016-02-24,2255905.0,3273296.0
2016-02-25,1251725.0,2224334.0
2016-02-26,1754329.0,2726651.0
2016-02-29,1816389.0,2739440.0
2016-03-01,2733135.0,4418156.0
2016-03-02,1464866.0,2571404.0
2016-03-03,1726664.0,2957589.0
2016-03-04,2409419.0,3779663.0
2016-03-07,1820067.0,2961229.0
2016-03-08,1654227.0,2438721.0
2016-03-09,1286460.0,2259943.0
2016-03-10,1866345.0,2936236.0
2016-03-11,1247902.0,2148442.0
2016-03-14,1138814.0,1734415.0
2016-03-15,1700047.0,2841166.0
2016-03-16,1963144.0,2953715.0
2016-03-17,1398725.0,2069331.0
2016-03-18,1537831.0,2313327.0
2016-03-21,1711052.0,2777047.0
2016-03-22,1426885.0,2305782.0
2016-03-23,1282762.0,1905323.0
2016-03-24,1183812.0,1870823.0
2016-03-28,856638.0,1594637.0
2016-03-29,1398754.0,2320025.0
2016-03-30,1974374.0,3211276.0
2016-03-31,1047733.0,1749129.0
2016-04-01,1147210.0,1927090.0
2016-04-04,1730365.0,2478615.0
2016-04-05,1222901.0,2015632.0
2016-04-06,1088863.0,1814510.0
2016-04-07,1551981.0,2404195.0
2016-04-08,1036517.0,1895413.0
2016-04-11,1093482.0,1928190.0
2016-04-12,1136065.0,1857381.0
2016-04-13,1347987.0,2161405.0
2016-04-14,995590.0,1684663.0
2016-04-15,1801546.0,3127382.0
2016-04-18,1458443.0,2672102.0
2016-04-19,941510.0,2269806.0
2016-04-20,870847.0,2130630.0
2016-04-21,825676.0,2269199.0
2016-04-22,942840.0,2367768.0
2016-04-25,1033374.0,1838535.0
2016-04-26,1294558.0,2679336.0
2016-04-27,3416368.0,7252166.0
2016-04-28,3305042.0,6327513.0
2016-04-29,2283735.0,4924696.0
2016-05-02,1337922.0,2853638.0
2016-05-03,1813994.0,3524491.0
2016-05-04,1413660.0,2896173.0
2016-05-05,1278617.0,2292269.0
2016-05-06,1417634.0,2678707.0
2016-05-09,1061392.0,2000576.0
2016-05-10,1080906.0,2145091.0
2016-05-11,1182218.0,1950867.0
2016-05-12,2734268.0,5036274.0
2016-05-13,1465476.0,3083965.0
2016-05-16,2151470.0,3657669.0
2016-05-17,2485145.0,3532775.0
2016-05-18,2335702.0,3598431.0
2016-05-19,1393952.0,2079885.0
2016-05-20,1392927.0,2318378.0
2016-05-23,1331528.0,2390008.0
2016-05-24,1329820.0,2522345.0
2016-05-25,1614539.0,2660623.0
2016-05-26,1574427.0,2601846.0
2016-05-27,1796270.0,3169443.0
2016-05-31,1092027.0,2369573.0
2016-06-01,982077.0,2503505.0
2016-06-02,1315452.0,2819019.0
2016-06-03,1160657.0,2917547.0
2016-06-06,1108997.0,2151134.0
2016-06-07,1179878.0,2172451.0
2016-06-08,732062.0,1427822.0
2016-06-09,1201412.0,2749237.0
2016-06-10,1332947.0,2510745.0
2016-06-13,2504532.0,4085179.0
2016-06-14,1686306.0,3126062.0
