Date,Short Volume,Total Volume
2016-07-29,226607.0,348191.0
2016-08-01,126178.0,202118.0
2016-08-02,175235.0,260662.0
2016-08-03,158594.0,237799.0
2016-08-04,133782.0,217060.0
2016-08-05,98654.0,163614.0
2016-08-08,64020.0,115878.0
2016-08-09,60731.0,106414.0
2016-08-10,51917.0,85312.0
2016-08-11,71901.0,103108.0
2016-08-12,66409.0,102979.0
2016-08-15,57410.0,107147.0
2016-08-16,50078.0,83809.0
2016-08-17,48909.0,123899.0
2016-08-18,45255.0,87127.0
2016-08-19,74661.0,154550.0
2016-08-22,60347.0,125236.0
2016-08-23,91078.0,142440.0
2016-08-24,86818.0,166393.0
2016-08-25,56408.0,101413.0
2016-08-26,143597.0,227855.0
2016-08-29,76103.0,132963.0
2016-08-30,63455.0,111974.0
2016-08-31,49450.0,97498.0
2016-09-01,51298.0,102927.0
2016-09-02,103306.0,162554.0
2016-09-06,100106.0,188885.0
2016-09-07,81078.0,132002.0
2016-09-08,65096.0,105865.0
2016-09-09,190359.0,283777.0
2016-09-12,81872.0,161034.0
2016-09-13,132316.0,221942.0
2016-09-14,65696.0,128855.0
2016-09-15,100473.0,196502.0
2016-09-16,168072.0,273006.0
2016-09-19,74769.0,133499.0
2016-09-20,63748.0,100704.0
2016-09-21,94185.0,140970.0
2016-09-22,153902.0,242630.0
2016-09-23,106984.0,182199.0
2016-09-26,78610.0,120357.0
2016-09-27,104608.0,189743.0
2016-09-28,164025.0,238089.0
2016-09-29,173453.0,269068.0
2016-09-30,161432.0,261356.0
2016-10-03,83991.0,147949.0
2016-10-04,109713.0,167349.0
2016-10-05,128473.0,215320.0
2016-10-06,102093.0,164562.0
2016-10-07,115555.0,174423.0
2016-10-10,55990.0,88881.0
2016-10-11,154986.0,240849.0
2016-10-12,64890.0,124308.0
2016-10-13,104818.0,178484.0
2016-10-14,93929.0,190850.0
2016-10-17,92255.0,184304.0
2016-10-18,71655.0,131527.0
2016-10-19,63734.0,109300.0
2016-10-20,88733.0,176243.0
2016-10-21,89405.0,172793.0
2016-10-24,113574.0,215276.0
2016-10-25,79063.0,150114.0
2016-10-26,105350.0,208903.0
2016-10-27,141128.0,305903.0
2016-10-28,356844.0,658672.0
2016-10-31,173501.0,251454.0
2016-11-01,192323.0,296019.0
2016-11-02,113808.0,226306.0
2016-11-03,99523.0,179634.0
2016-11-04,155566.0,288017.0
2016-11-07,178904.0,310970.0
2016-11-08,112035.0,172066.0
2016-11-09,265372.0,392828.0
2016-11-10,353628.0,596049.0
2016-11-11,212865.0,391113.0
2016-11-14,223795.0,342084.0
2016-11-15,165902.0,343054.0
2016-11-16,115874.0,173595.0
2016-11-17,114471.0,190702.0
2016-11-18,167304.0,284766.0
2016-11-21,157065.0,224211.0
2016-11-22,155734.0,222499.0
2016-11-23,130867.0,178568.0
2016-11-25,77016.0,112618.0
2016-11-28,108572.0,187851.0
2016-11-29,67129.0,117392.0
2016-11-30,125061.0,179906.0
2016-12-01,143718.0,204123.0
2016-12-02,88776.0,158625.0
2016-12-05,128279.0,216514.0
2016-12-06,108791.0,163425.0
2016-12-07,115554.0,174157.0
2016-12-08,95954.0,133261.0
2016-12-09,89118.0,120624.0
2016-12-12,79199.0,130550.0
2016-12-13,136077.0,247197.0
2016-12-14,116754.0,195286.0
2016-12-15,99608.0,189149.0
2016-12-16,103228.0,183083.0
2016-12-19,75606.0,157175.0
2016-12-20,74267.0,139164.0
2016-12-21,57576.0,100061.0
2016-12-22,69971.0,119554.0
2016-12-23,62154.0,108697.0
2016-12-27,69771.0,137463.0
2016-12-28,89833.0,147198.0
2016-12-29,97206.0,144326.0
2016-12-30,152434.0,226121.0
2017-01-03,136331.0,214440.0
2017-01-04,84463.0,138093.0
2017-01-05,188683.0,342671.0
2017-01-06,212414.0,328452.0
2017-01-09,88162.0,142690.0
2017-01-10,58556.0,105289.0
2017-01-11,91508.0,157567.0
2017-01-12,148945.0,250475.0
2017-01-13,99470.0,192791.0
2017-01-17,99790.0,165303.0
2017-01-18,70525.0,112226.0
2017-01-19,70492.0,119770.0
2017-01-20,113687.0,204365.0
2017-01-23,79748.0,139094.0
2017-01-24,71524.0,140819.0
2017-01-25,116592.0,202484.0
2017-01-26,123233.0,195288.0
2017-01-27,124290.0,186961.0
2017-01-30,93135.0,155275.0
2017-01-31,66210.0,131587.0
2017-02-01,89434.0,170659.0
2017-02-02,122297.0,238154.0
2017-02-03,361504.0,554852.0
2017-02-06,98634.0,179106.0
2017-02-07,90587.0,173685.0
2017-02-08,72784.0,158060.0
2017-02-09,59358.0,118365.0
2017-02-10,90256.0,139638.0
2017-02-13,117812.0,194326.0
2017-02-14,92382.0,142513.0
2017-02-15,81914.0,156664.0
2017-02-16,106818.0,157615.0
2017-02-17,119562.0,171203.0
2017-02-21,114188.0,195128.0
2017-02-22,86461.0,145768.0
2017-02-23,136954.0,199961.0
2017-02-24,141737.0,226820.0
2017-02-27,77527.0,140774.0
2017-02-28,93121.0,148477.0
2017-03-01,97529.0,173512.0
2017-03-02,105277.0,157779.0
2017-03-03,92135.0,141014.0
2017-03-06,110120.0,170929.0
2017-03-07,91642.0,139173.0
2017-03-08,69895.0,158199.0
2017-03-09,80565.0,144852.0
2017-03-10,109490.0,168837.0
2017-03-13,60017.0,93772.0
2017-03-14,79409.0,128518.0
